id,SMILES,bp_K,ValidMol,RDKit_InChIKey,MolWt,ExactMolWt,MolLogP,TPSA,HBondDonorCount,HBondAcceptorCount,RotatableBondCount,RingCount,AromaticRingCount,AliphaticRingCount,HeterocycleCount,FractionCarbonSP3,HeavyAtomCount,HeteroatomCount,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge
375,CCC(=O)C(C)C,386.75,True,HYTRYEXINDDXJK-UHFFFAOYSA-N,100.16099999999999,100.088815004,1.6215,17.07,0,1,2,0,0,0,0,0.8333333333333334,7,1,42,0,0.13464934930726752,-0.2994376886755307
376,CCO[N+](=O)[O-],360.45,True,IDNUEBSJWINEMI-UHFFFAOYSA-N,91.06599999999999,91.02694302,0.2146,52.370000000000005,0,3,2,0,0,0,0,1.0,6,4,36,0,0.2939845015911819,-0.3142020705962173
377,CCOC(=O)C(=O)OCC,458.95,True,WYACBZDAHNBPPB-UHFFFAOYSA-N,146.14199999999997,146.0579088,0.11260000000000003,52.60000000000001,0,4,2,0,0,0,0,0.6666666666666666,10,4,58,0,0.4169612440040684,-0.4575721095461552
378,CCCCC(=O)OCC,418.25,True,ICMAFTSLXCXHRK-UHFFFAOYSA-N,130.18699999999998,130.099379688,1.7397,26.3,0,2,4,0,0,0,0,0.8571428571428571,9,2,54,0,0.3052672446877203,-0.4659692088842844
379,CCOC(=O)Cc1ccccc1,501.25,True,DULCUDSUACXJJC-UHFFFAOYSA-N,164.204,164.083729624,1.7922,26.3,0,2,3,1,1,0,0,0.3,12,2,64,0,0.309742211250131,-0.46572543544810774
380,CCOC(=O)CC,372.45,True,FKRCODPIKNYEAC-UHFFFAOYSA-N,102.133,102.06807956,0.9595,26.3,0,2,2,0,0,0,0,0.8,7,2,42,0,0.304986319783951,-0.4659767306979968
381,CCOC(=O)c1ccccc1O,508.25,True,GYCKQBWUSACYIF-UHFFFAOYSA-N,166.176,166.06299418,1.5688999999999997,46.53,1,3,2,1,1,0,0,0.2222222222222222,12,3,64,0,0.34139779838962675,-0.5070527991696192
382,CCOC(C)(C)C,345.85,True,NUMQCACRALPSHD-UHFFFAOYSA-N,102.17699999999999,102.104465068,1.8214000000000001,9.23,0,1,1,0,0,0,0,1.0,7,1,44,0,0.0597870072614378,-0.3761533363675448
383,CCSC#N,419.25,True,WFCLYEAZTHWNEH-UHFFFAOYSA-N,87.147,87.01427016,1.22058,23.79,0,2,1,0,0,0,0,0.6666666666666666,5,2,28,0,0.1328434297172921,-0.18515740098176617
384,CCN,289.85,True,QUSNBJAOOMFDIB-UHFFFAOYSA-N,45.084999999999994,45.057849223999995,-0.03499999999999981,26.02,1,1,0,0,0,0,0,1.0,3,1,20,0,-0.010576265829206462,-0.3307484184390755
385,CCc1ccccc1,409.45,True,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,106.16799999999996,106.07825032,2.2490000000000006,0.0,0,0,1,1,1,0,0,0.25,8,0,42,0,-0.03074408282510195,-0.06224874165506165
386,OCCC#N,494.25,True,WSGYTJNNHPZFKR-UHFFFAOYSA-N,71.07900000000001,71.03711378,-0.10762000000000005,44.019999999999996,1,2,1,0,0,0,0,0.6666666666666666,5,2,28,0,0.06453663537150202,-0.3953069555770814
387,CCCCOCCOC(C)=O,465.25,True,NQBXSWAWVZHKBZ-UHFFFAOYSA-N,160.213,160.109944372,1.3662,35.53,0,3,6,0,0,0,0,0.875,11,3,66,0,0.30220730085287006,-0.46342254609673267
388,CCOCCOCC,394.65,True,LZDKZFUFMNSQCJ-UHFFFAOYSA-N,118.176,118.099379688,1.0594000000000001,18.46,0,2,5,0,0,0,0,1.0,8,2,50,0,0.06997929385611126,-0.379346718645991
389,CCCCCCOCCO,481.25,True,UPGSWASWQBLSKZ-UHFFFAOYSA-N,146.23,146.130679816,1.5756,29.46,1,2,7,0,0,0,0,1.0,10,2,62,0,0.06971936441554955,-0.3939803427494372
390,CC(C)OCCO,417.25,True,HCGFUIQPSOCUHI-UHFFFAOYSA-N,104.149,104.083729624,0.4037,29.46,1,2,3,0,0,0,0,1.0,7,2,44,0,0.07006890510678894,-0.3939800715269912
391,C1CO1,283.85,True,IAYPIBMASNFSPL-UHFFFAOYSA-N,44.053,44.026214748,0.016600000000000004,12.53,0,1,0,1,0,1,1,1.0,3,1,18,0,0.07011439546557022,-0.37666763607345255
392,CC(Cl)Cl,330.65,True,SCYULBFZEHDVBN-UHFFFAOYSA-N,98.96000000000001,97.969005488,1.81,0.0,0,0,0,0,0,0,0,1.0,4,2,26,0,0.10458917262570656,-0.10570628923282722
393,COc1cc(CC=C)ccc1O,526.25,True,RRAFCDWBNXTKKO-UHFFFAOYSA-N,164.204,164.083729624,2.1293,29.46,1,2,3,1,1,0,0,0.2,12,2,64,0,0.16026030577317685,-0.5042546024667084
394,C=O,292.75,True,WSFSSNUMVMOOMR-UHFFFAOYSA-N,30.026,30.010564684,-0.1849,17.07,0,1,0,0,0,0,0,0.0,2,1,12,0,0.10638225365854179,-0.3070970261864102
395,NC=O,483.75,True,ZHNUHDYFZUAESO-UHFFFAOYSA-N,45.041,45.021463716,-0.8985000000000001,43.09,1,1,0,0,0,0,0,0.0,3,2,18,0,0.20403079255745618,-0.37226356988470927
396,O=CO,374.25,True,BDAGIHXWWSANSR-UHFFFAOYSA-N,46.025,46.005479304,-0.29919999999999997,37.3,1,1,0,0,0,0,0,0.0,3,2,18,0,0.29012882761761255,-0.483466609975982
397,c1ccoc1,304.75,True,YLQBMQCUIZJEEH-UHFFFAOYSA-N,68.07499999999999,68.026214748,1.2795999999999998,13.14,0,1,0,1,1,0,1,0.0,5,1,26,0,0.09020235450853635,-0.4726377692765222
398,O=Cc1ccco1,434.95,True,HYBBIBNJHNGZAN-UHFFFAOYSA-N,96.08499999999998,96.021129368,1.0920999999999998,30.21,0,2,1,1,1,0,1,0.0,7,2,36,0,0.18480086649586971,-0.4615648134016627
399,O=C1CCCO1,477.25,True,YEJRWHAVMIAJKC-UHFFFAOYSA-N,86.09,86.036779432,0.3234,26.3,0,2,0,1,0,1,1,0.75,6,2,34,0,0.30540984130550025,-0.46565655717272214
400,OCC(O)CO,563.25,True,PEDCQBHIVMGVHV-UHFFFAOYSA-N,92.09400000000001,92.047344116,-1.6681000000000001,60.69,3,3,2,0,0,0,0,1.0,6,3,38,0,0.10004702601723478,-0.3935933161206694
401,CC(=O)OCC(COC(C)=O)OC(C)=O,532.25,True,URAYPUMNDPQOKB-UHFFFAOYSA-N,218.20499999999998,218.079038168,0.044299999999999784,78.9,0,6,5,0,0,0,0,0.6666666666666666,15,6,86,0,0.30265255720774037,-0.46178258082648094
402,CCCC(=O)OCC(COC(=O)CCC)OC(=O)CCC,580.25,True,UYXTWWCETRIEDR-UHFFFAOYSA-N,302.367,302.172938552,2.3849,78.9,0,6,11,0,0,0,0,0.8,21,6,122,0,0.3057965516551162,-0.4615800228853426
403,CC(=O)OCCOC(C)=O,464.25,True,JTXMVXSTHSMVQF-UHFFFAOYSA-N,146.142,146.0579088,0.11260000000000003,52.6,0,4,3,0,0,0,0,0.6666666666666666,10,4,58,0,0.3022482902033888,-0.4622466419588056
404,CCCCCCC=O,426.05,True,FXHGMKSSBGDXIY-UHFFFAOYSA-N,114.18799999999999,114.104465068,2.1557000000000004,17.07,0,1,5,0,0,0,0,0.8571428571428571,8,1,48,0,0.11949019866492745,-0.30340290814946846
405,CCCCCCC,371.63,True,IMNFDUFMRHMDMM-UHFFFAOYSA-N,100.205,100.12520051199999,2.976700000000002,0.0,0,0,4,0,0,0,0,1.0,7,0,44,0,-0.05332609175221321,-0.06538238322804024
406,CCCCCCC(O)=O,495.45,True,MNWFXJYAOYHMED-UHFFFAOYSA-N,130.18699999999998,130.099379688,2.0414,37.3,1,1,5,0,0,0,0,0.8571428571428571,9,2,54,0,0.3028395565266828,-0.481230389785224
407,CCCCCCCO,449.05,True,BBMCTIGTTCKYKF-UHFFFAOYSA-N,116.204,116.120115132,1.9491,20.23,1,1,5,0,0,0,0,1.0,8,1,50,0,0.04305240722358137,-0.39637656934229265
408,ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,477.25,True,DOJXGHGHTWFZHK-UHFFFAOYSA-N,264.75,261.8080307,3.2958999999999996,17.07,0,1,0,0,0,0,0,0.6666666666666666,10,7,60,0,0.25278077626981615,-0.28996668418907867
409,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,488.25,True,RWNKSTSCBHKHTB-UHFFFAOYSA-N,260.762,257.81311608,4.7574,0.0,0,0,1,0,0,0,0,0.0,10,6,58,0,0.12652917259721735,-0.07998469364369698
410,ClC1=C(Cl)C(Cl)(Cl)C(=C1Cl)Cl,512.25,True,VUNCWTMEJYMOOR-UHFFFAOYSA-N,272.773,269.81311608,4.5523,0.0,0,0,0,1,0,1,0,0.2,11,6,62,0,0.19136213819649292,-0.08880088198586139
411,ClC(Cl)=C(Cl)C(Cl)(Cl)Cl,482.75,True,VFDYKPARTDCDCU-UHFFFAOYSA-N,248.751,245.81311608,4.2421,0.0,0,0,0,0,0,0,0,0.3333333333333333,9,6,54,0,0.22816326814897153,-0.08181800204464776
412,CCCCCCCCCCCCCCCCO,607.25,True,BXWNKGSJHAJOGX-UHFFFAOYSA-N,242.44699999999992,242.26096570800001,5.460000000000006,20.23,1,1,14,0,0,0,0,1.0,17,1,104,0,0.043052407228889096,-0.39637656934228244
413,C[Si](C)(C)O[Si](C)(C)C,372.25,True,UQEAIHBTYFGYIE-UHFFFAOYSA-N,162.38099999999997,162.089618256,2.6728000000000005,9.23,0,1,2,0,0,0,0,1.0,9,3,56,0,0.16986295509254018,-0.45593439336605684
414,CN(C)P(=O)(N(C)C)N(C)C,506.25,True,GNOIPBMMFNIUFM-UHFFFAOYSA-N,179.204,179.118748826,0.7792999999999999,26.790000000000006,0,1,3,0,0,0,0,1.0,11,5,68,0,0.28482484645812,-0.2703247809049113
415,CCCCCC=O,402.85,True,JARKCYVAAOWBJS-UHFFFAOYSA-N,100.16099999999999,100.088815004,1.7656,17.07,0,1,4,0,0,0,0,0.8333333333333334,7,1,42,0,0.11949019725434507,-0.303402908155129
416,CCCCCC,341.98,True,VLKZOEOYAKHREP-UHFFFAOYSA-N,86.178,86.109550448,2.5866000000000007,0.0,0,0,3,0,0,0,0,1.0,6,0,38,0,-0.05357870225236844,-0.06538238459812357
417,CCCCCCO,430.25,True,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,102.17699999999999,102.104465068,1.559,20.23,1,1,4,0,0,0,0,1.0,7,1,44,0,0.04305240583871402,-0.396376569347818
418,CCCCCCN,405.25,True,BMVXCPBXGZKUPN-UHFFFAOYSA-N,101.19300000000001,101.12044947999999,1.5253999999999999,26.02,1,1,4,0,0,0,0,1.0,7,1,44,0,-0.007727548087909907,-0.33047350396881303
419,NN,386.8,True,OAKJQQAXSVQMHS-UHFFFAOYSA-N,32.046,32.037448128,-1.1812,52.04,2,2,0,0,0,0,0,0.0,2,2,14,0,-0.27413882810857587,-0.27413882810857587
420,S,333.58,True,RWSOTUBLDIXVET-UHFFFAOYSA-N,34.083,33.987721064,0.11280000000000001,0.0,0,0,0,0,0,0,0,0.0,1,1,8,0,-0.1969353581032263,-0.1969353581032263
421,[nH]1ccc2ccccc12,526.25,True,SIKJAQJRHWYJAI-UHFFFAOYSA-N,117.15099999999997,117.057849224,2.1679000000000004,15.79,1,0,0,2,2,0,1,0.0,9,1,44,0,0.04533934729771151,-0.3611762912891017
422,Ic1ccccc1,461.65,True,SNHMUERNLJLMHN-UHFFFAOYSA-N,204.01000000000002,203.94359816,2.2912,0.0,0,0,0,1,1,0,0,0.0,7,1,36,0,0.012980903726569128,-0.06219492662386137
423,CI,315.75,True,INQOMBQAUSQDDS-UHFFFAOYSA-N,141.939,141.927948096,1.0512000000000001,0.0,0,0,0,0,0,0,0,1.0,2,1,14,0,-0.012097334964143454,-0.09013435838830033
424,CC(=O)OCCC(C)C,415.25,True,MLFHJEHSLIIPHL-UHFFFAOYSA-N,130.18699999999998,130.099379688,1.5956000000000001,26.3,0,2,3,0,0,0,0,0.8571428571428571,9,2,54,0,0.302123037200498,-0.46586693130001083
425,CCC(=O)OCCC(C)C,434.25,True,XAOGXQMKWQFZEM-UHFFFAOYSA-N,144.21399999999997,144.115029752,1.9857,26.3,0,2,4,0,0,0,0,0.875,10,2,60,0,0.3049965789427499,-0.4656717719704307
426,CC(C)CO,381.25,True,ZXEKIIBDNHEJCQ-UHFFFAOYSA-N,74.12299999999999,74.07316494,0.6347,20.23,1,1,1,0,0,0,0,1.0,5,1,32,0,0.045348803787554154,-0.39610984383746906
427,CC(C)COC=O,372.25,True,AVMSWPWPYJVYKY-UHFFFAOYSA-N,102.13299999999998,102.06807956,0.8154,26.3,0,2,3,0,0,0,0,0.8,7,2,42,0,0.29258534569416605,-0.4676277321796983
428,CC(C)COC(=O)C(C)C,421.85,True,RXGUIWHIADMCFC-UHFFFAOYSA-N,144.21399999999997,144.115029752,1.8416000000000001,26.3,0,2,3,0,0,0,0,0.875,10,2,60,0,0.30787097579871536,-0.4652133415325127
429,CC(C)C(=O)O,428.25,True,KQNPFQTWMSNSAP-UHFFFAOYSA-N,88.10599999999998,88.052429496,0.727,37.3,1,1,1,0,0,0,0,0.75,6,2,36,0,0.3054235297285997,-0.4810415895699593
430,CC(C)CCO,405.75,True,PHTQWCKDNZKARW-UHFFFAOYSA-N,88.14999999999999,88.088815004,1.0248,20.23,1,1,2,0,0,0,0,1.0,6,1,38,0,0.04329631139781931,-0.3963660786745106
431,CC1=CC(=O)CC(C)(C)C1,488.57,True,HJOVHMDZYOCNQW-UHFFFAOYSA-N,138.20999999999998,138.104465068,2.3218000000000005,17.07,0,1,0,1,0,1,0,0.6666666666666666,10,1,56,0,0.15567809158093762,-0.2948441306074027
432,C=CC(=C)C,307.317,True,RRHGJUQNOFWUDK-UHFFFAOYSA-N,68.119,68.062600256,1.7485,0.0,0,0,1,0,0,0,0,0.2,5,0,28,0,-0.040383549426410544,-0.09882310718358248
433,CC(C)OC(C)=O,361.85,True,JMMWKPVZQRWMSS-UHFFFAOYSA-N,102.133,102.06807956,0.9579,26.3,0,2,1,0,0,0,0,0.8,7,2,42,0,0.3023791003505635,-0.4631559932494283
434,CCCCCCCCCCCCCCCC(=O)OC(C)C,433.25,True,XUGNVMKQXJXZCD-UHFFFAOYSA-N,298.51099999999997,298.287180456,6.419300000000007,26.3,0,2,15,0,0,0,0,0.9473684210526315,21,2,126,0,0.3055337242115604,-0.4629533082631881
435,CC(C)N,305.05,True,JJWLVOIRVHMVIS-UHFFFAOYSA-N,59.111999999999995,59.073499287999994,0.35350000000000004,26.02,1,1,0,0,0,0,0,1.0,4,1,26,0,-0.0017924242320082565,-0.328262980899961
436,c1ccc2cnccc2c1,516.25,True,AWJUIBRHMBBTKR-UHFFFAOYSA-N,129.16199999999998,129.057849224,2.2348,12.89,0,1,0,2,2,0,1,0.0,10,1,48,0,0.034583362760742704,-0.26406547735893676
437,CC(C)CC(=O)O,449.75,True,GWYFCOCPABKNJV-UHFFFAOYSA-N,102.13299999999998,102.06807956,1.1171,37.3,1,1,2,0,0,0,0,0.8,7,2,42,0,0.30310054985898266,-0.4812230637329638
438,CC(=O)CCC(=O)O,519.25,True,JOOXCMJARBKPKM-UHFFFAOYSA-N,116.11599999999999,116.047344116,0.4402,54.370000000000005,1,2,3,0,0,0,0,0.6,8,3,46,0,0.30328869968374067,-0.4812206333209309
439,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,485.25,True,NOOLISFMXDJSKH-KXUCPTDWSA-N,156.269,156.15141526,2.439500000000001,20.23,1,1,1,1,0,1,0,1.0,11,1,66,0,0.05729302557713654,-0.39282090888948124
440,CC(=C)C=O,341.65,True,STNJBCKSHOAVAJ-UHFFFAOYSA-N,70.09100000000001,70.041864812,0.7614000000000001,17.07,0,1,1,0,0,0,0,0.25,5,1,28,0,0.14464746563280093,-0.2982913909836627
441,C,434.75,True,VNWKTOKETHGBQD-UHFFFAOYSA-N,16.043,16.031300127999998,0.6361,0.0,0,0,0,0,0,0,0,1.0,1,0,8,0,-0.07755789119307553,-0.07755789119307553
442,CO,337.95,True,OKKJLVBELUTLKV-UHFFFAOYSA-N,32.042,32.026214748,-0.3915,20.23,1,1,0,0,0,0,0,1.0,2,1,14,0,0.031940683717728124,-0.3996302435573072
443,COC(=O)c1ccccc1O,497.25,True,OSWPMRLSEDHDFF-UHFFFAOYSA-N,152.14899999999997,152.047344116,1.1787999999999998,46.53,1,3,1,1,1,0,0,0.125,11,3,58,0,0.3411321188257538,-0.5070528008609642
444,COC(C)=O,329.95,True,KXKVLQRXCPHEJC-UHFFFAOYSA-N,74.079,74.036779432,0.17930000000000001,26.3,0,2,0,0,0,0,0,0.6666666666666666,5,2,30,0,0.3018471669894446,-0.46919810705104836
445,COC(=O)CC(C)=O,444.95,True,WRQNANDWMGAFTP-UHFFFAOYSA-N,116.116,116.047344116,0.13849999999999985,43.370000000000005,0,3,2,0,0,0,0,0.6,8,3,46,0,0.31251795989786135,-0.468673187720123
446,C=CC(=O)OC,353.35,True,BAPJBEWLBFYGME-UHFFFAOYSA-N,86.08999999999999,86.036779432,0.34539999999999993,26.3,0,2,1,0,0,0,0,0.25,6,2,34,0,0.32936202683512367,-0.46586658161961975
447,COC(=O)c1ccccc1,472.25,True,QPJVMBTYPHYUOC-UHFFFAOYSA-N,136.14999999999998,136.052429496,1.4732,26.3,0,2,1,1,1,0,0,0.125,10,2,52,0,0.33734142683544294,-0.4654175231959395
448,CCCC(=O)OC,376.05,True,UUIQMZJEGPQKFD-UHFFFAOYSA-N,102.13299999999998,102.06807956,0.9595,26.3,0,2,2,0,0,0,0,0.8,7,2,42,0,0.30499121879740626,-0.46899555445129654
449,COC(Cl)=O,344.25,True,XMJHPCRAQCTCFT-UHFFFAOYSA-N,94.497,93.982157016,0.9916,26.3,0,2,0,0,0,0,0,0.5,5,3,30,0,0.4029808862121892,-0.45701007038136976
450,COC=O,304.75,True,TZIHFWKZFHZASV-UHFFFAOYSA-N,60.05200000000001,60.021129368000004,-0.2108000000000001,26.3,0,2,1,0,0,0,0,0.5,4,2,24,0,0.29229926118868244,-0.47122144651324294
451,CCCCCCC(=O)OC,447.25,True,XNCNNDVCAUWAIT-UHFFFAOYSA-N,144.214,144.115029752,2.1298000000000004,26.3,0,2,5,0,0,0,0,0.875,10,2,60,0,0.30500183885085225,-0.4689954278205985
452,O=C(OC)CCCCC,423.25,True,NUKZAGXMHTUAFE-UHFFFAOYSA-N,130.18699999999998,130.099379688,1.7397,26.3,0,2,4,0,0,0,0,0.8571428571428571,9,2,54,0,0.30500183741330067,-0.4689954278244128
453,CC(C)CCC(C)=O,417.25,True,FFWSICBKRCICMR-UHFFFAOYSA-N,114.18799999999999,114.104465068,2.0116,17.07,0,1,3,0,0,0,0,0.8571428571428571,8,1,48,0,0.1293500851723421,-0.300030835096211
454,COC(=O)C=C,353.35,True,BAPJBEWLBFYGME-UHFFFAOYSA-N,86.09,86.036779432,0.34539999999999993,26.3,0,2,1,0,0,0,0,0.25,6,2,34,0,0.32936202683512367,-0.46586658161961975
455,CCCCCCCC(=O)OC,466.15,True,JGHZJRVDZXSNKQ-UHFFFAOYSA-N,158.24099999999999,158.130679816,2.5199000000000007,26.3,0,2,6,0,0,0,0,0.8888888888888888,11,2,66,0,0.30500183885634347,-0.4689954278205915
456,CCC(=O)OC,353.05,True,RJUFJBKOKNCXHH-UHFFFAOYSA-N,88.106,88.052429496,0.5694,26.3,0,2,1,0,0,0,0,0.75,6,2,36,0,0.30472073144092393,-0.46900295028300515
457,COC(C)(C)C,328.35,True,BZLVMXJERCGZMT-UHFFFAOYSA-N,88.14999999999999,88.088815004,1.4313,9.23,0,1,0,0,0,0,0,1.0,6,1,38,0,0.05942520764405295,-0.3791035972502146
458,CSC#N,406.25,True,VYHVQEYOFIYNJP-UHFFFAOYSA-N,73.12,72.998620096,0.8304799999999999,23.79,0,2,0,0,0,0,0,0.5,4,2,22,0,0.13256903173360504,-0.1851677280595251
459,CCCCC(=O)OC,392.25,True,HNBDRPTVWVGKBR-UHFFFAOYSA-N,116.15999999999998,116.083729624,1.3496000000000001,26.3,0,2,3,0,0,0,0,0.8333333333333334,8,2,48,0,0.3050016578853253,-0.46899542882535256
460,CC(=O)C=C,354.65,True,FUSUHKVFWTUUBE-UHFFFAOYSA-N,70.09100000000001,70.041864812,0.7614,17.07,0,1,1,0,0,0,0,0.25,5,1,28,0,0.151523696082162,-0.29520406932855386
461,COC(=O)c1ccc(C)cc1,495.75,True,QSSJZLPUHJDYKF-UHFFFAOYSA-N,150.177,150.06807956,1.78162,26.3,0,2,1,1,1,0,0,0.2222222222222222,11,2,58,0,0.3373417638630558,-0.4654175213296152
462,CN,279.65,True,BAVYZALUXZFZLV-UHFFFAOYSA-N,31.058,31.042199159999996,-0.4251,26.02,1,1,0,0,0,0,0,1.0,2,1,14,0,-0.019502380004263062,-0.33326905475707136
463,CCCCC,309.31,True,OFBQJSOFQDEBGM-UHFFFAOYSA-N,72.151,72.093900384,2.1965000000000003,0.0,0,0,2,0,0,0,0,1.0,5,0,32,0,-0.05383131543183678,-0.06538255537938412
464,CC1CCCCC1,374.15,True,UAEPNZWRGJTJPN-UHFFFAOYSA-N,98.18900000000001,98.109550448,2.5866000000000007,0.0,0,0,0,1,0,1,0,1.0,7,0,42,0,-0.04428007559516109,-0.06250972284470455
465,CC1CCCC1,345.05,True,GDOPTJXRTPNYNR-UHFFFAOYSA-N,84.162,84.093900384,2.1965000000000003,0.0,0,0,0,1,0,1,0,1.0,6,0,36,0,-0.04428007283563192,-0.06250972283408605
466,CC\C(C)=N\O,425.75,True,WHIVNJATOVLWBW-SNAWJCMRSA-N,87.12199999999999,87.068413908,1.2465,32.59,1,2,1,0,0,0,0,0.75,6,2,36,0,0.05368003022376739,-0.41091380446634346
467,CNC=O,458.25,True,ATHHXGZTWNVVOU-UHFFFAOYSA-N,59.068000000000005,59.03711378,-0.6378000000000001,29.1,1,1,1,0,0,0,0,0.5,4,2,24,0,0.20636389853512746,-0.36175235047866455
468,CSc1ccccc1,466.25,True,HNKJADCVZUBCPG-UHFFFAOYSA-N,124.20799999999996,124.034671256,2.4085,0.0,0,1,1,1,1,0,0,0.14285714285714285,8,1,42,0,0.006906893238164152,-0.1296018262146687
469,C1COCCN1,401.25,True,YNAVUWVOSKDBBP-UHFFFAOYSA-N,87.122,87.068413908,-0.3938000000000001,21.259999999999998,1,2,0,1,0,1,1,1.0,6,2,36,0,0.05910807224558097,-0.37881251357971846
470,CC(C)=CCCC(=C)C=C,440.25,True,UAHWPYUMFXYFJY-UHFFFAOYSA-N,136.238,136.125200512,3.4750000000000023,0.0,0,0,4,0,0,0,0,0.4,10,0,56,0,-0.025013725022777593,-0.09881252036792461
471,CCN(CC)C(C)=O,458.75,True,AJFDBNQQDYLMJN-UHFFFAOYSA-N,115.17599999999999,115.099714036,0.8747,20.310000000000002,0,1,2,0,0,0,0,0.8333333333333334,8,2,48,0,0.21892269850981425,-0.34349991280799663
472,CCN(CC)c1ccccc1,489.55,True,GGSUCNLOZRCGPQ-UHFFFAOYSA-N,149.237,149.12044948,2.532800000000001,3.24,0,1,3,1,1,0,0,0.4,11,1,60,0,0.03654827716189696,-0.3720922269386495
473,CN(C)c1ccccc1,466.25,True,JLTDJTHDQAWBAV-UHFFFAOYSA-N,121.18299999999995,121.08914935199999,1.7526,3.24,0,1,1,1,1,0,0,0.25,9,1,48,0,0.03604872581555625,-0.37766147871275463
474,c1ccc2ccccc2c1,492.25,True,UFWIBTONFRDIAS-UHFFFAOYSA-N,128.17399999999995,128.062600256,2.839800000000001,0.0,0,0,0,2,2,0,0,0.0,10,0,48,0,-0.018404250672442266,-0.06162971144687501
475,CCCCOC(C)=O,399.25,True,DKPFZGUDAPQIHT-UHFFFAOYSA-N,116.15999999999998,116.083729624,1.3496000000000001,26.3,0,2,3,0,0,0,0,0.8333333333333334,8,2,48,0,0.3021228665755719,-0.46587787390632607
476,CCCCc1ccccc1,456.55,True,OCKPCBLVNKHBMX-UHFFFAOYSA-N,134.22199999999998,134.109550448,3.0292000000000012,0.0,0,0,3,1,1,0,0,0.4,10,0,54,0,-0.027897295142604965,-0.0653710717316953
477,CCCCCCCCCC,447.35,True,DIOQZVSQGTUSAI-UHFFFAOYSA-N,142.286,142.172150704,4.147000000000004,0.0,0,0,7,0,0,0,0,1.0,10,0,62,0,-0.053306146439862805,-0.06538238322279266
478,CC(C)(C)C,282.75,True,CRSOQBOWXPBRES-UHFFFAOYSA-N,72.151,72.093900384,2.0524,0.0,0,0,0,0,0,0,0,1.0,5,0,32,0,-0.04110154814903501,-0.060438148494705184
479,CCNC(C)=O,478.25,True,PMDCZENCAXMSOU-UHFFFAOYSA-N,87.12199999999999,87.068413908,0.14240000000000014,29.1,1,1,1,0,0,0,0,0.75,6,2,36,0,0.21636252640512219,-0.3566248267966946
480,CCCCCCCCCCCCCCCC,560.15,True,DCAYPVUWAIABOU-UHFFFAOYSA-N,226.44799999999992,226.26605108799998,6.487600000000007,0.0,0,0,13,0,0,0,0,1.0,16,0,98,0,-0.05330597278912537,-0.06538238322279266
481,CCCCCC(=O)O,479.05,True,FUZZWVXGSFPDMH-UHFFFAOYSA-N,116.15999999999998,116.083729624,1.6513,37.3,1,1,4,0,0,0,0,0.8333333333333334,8,2,48,0,0.30283955508920857,-0.48123038978903615
482,CCCCCCOC(C)=O,444.75,True,AOGQPLXWSUTHQB-UHFFFAOYSA-N,144.21399999999997,144.115029752,2.1298000000000004,26.3,0,2,5,0,0,0,0,0.875,10,2,60,0,0.30212286792609416,-0.4658776866736629
483,O=[N+]([O-])O,356.25,True,GRYLNZFGIOXLOG-UHFFFAOYSA-N,63.01200000000001,62.995642892000006,-0.34770000000000006,63.370000000000005,1,2,0,0,0,0,0,0.0,4,4,24,0,0.29129547909447084,-0.32775202492854333
484,O=[N+]([O-])c1ccccc1,484.05,True,LQNUZADURLCDLV-UHFFFAOYSA-N,123.11099999999996,123.0320284,1.5948,43.14,0,2,1,1,1,0,0,0.0,9,3,46,0,0.2689216270439583,-0.2583096384435056
485,[O-][N+](=O)C1CCCCC1,478.75,True,NJNQUTDUIPVROZ-UHFFFAOYSA-N,129.15900000000002,129.078978592,1.5957999999999999,43.14,0,2,1,1,0,1,0,1.0,9,3,52,0,0.21269548322069498,-0.2642594263113917
486,CC[N+](=O)[O-],387.35,True,MCSAJNNLRCFZED-UHFFFAOYSA-N,75.067,75.0320284,0.2829999999999999,43.14,0,2,1,0,0,0,0,1.0,5,3,30,0,0.20064608791858585,-0.26456002874527473
487,C[N+](=O)[O-],374.35,True,LYGJENNIWJXYER-UHFFFAOYSA-N,61.040000000000006,61.016378336,-0.10710000000000008,43.14,0,2,0,0,0,0,0,1.0,4,3,24,0,0.19399732388258517,-0.26483732574805025
488,CN1CCCC1=O,475.25,True,SECXISVLQFMRJM-UHFFFAOYSA-N,99.133,99.068413908,0.23859999999999992,20.310000000000002,0,1,0,1,0,1,1,0.8,7,2,40,0,0.2218735635044728,-0.34574891494977367
489,CNC(C)=O,478.25,True,OHLUUHNLEMFGTQ-UHFFFAOYSA-N,73.095,73.052763844,-0.24770000000000003,29.1,1,1,0,0,0,0,0,0.6666666666666666,5,2,30,0,0.2161137935640745,-0.3594196242661188
490,CNc1ccccc1,469.5,True,AFBPFSWMIHJQDM-UHFFFAOYSA-N,107.15599999999998,107.073499288,1.7283,12.03,1,1,1,1,1,0,0,0.14285714285714285,8,1,42,0,0.03370429145852783,-0.3881220693538709
